72.9573,30.5530,43.7514,65.2413,23.9288,21.1357,34.0526,50.9406,132.5767,38.7345
72.6767,30.4459,43.4148,65.2043,23.9290,21.1296,34.1231,50.9135,133.1943,38.6865
72.4808,30.3460,43.0760,65.1566,23.9273,21.1164,34.1845,50.8790,134.0039,38.6352
72.3207,30.2534,42.7437,65.1117,23.9241,21.0976,34.2318,50.8503,134.9553,38.5904
72.2653,30.1664,42.4140,65.0509,23.9164,21.0775,34.2612,50.8532,136.2529,38.5548
72.3465,30.0814,42.0661,65.0215,23.9120,21.0582,34.2797,50.8904,137.9904,38.5212
72.5077,29.9912,41.7668,65.0444,23.9060,21.0406,34.2935,50.9422,140.2720,38.4742
72.6867,29.8982,41.6360,65.0730,23.8997,21.0200,34.3037,50.9971,142.8879,38.4161
72.8372,29.8151,41.5298,65.1289,23.8998,20.9959,34.3093,51.0373,145.6573,38.3415
72.9958,29.7406,41.4201,65.2112,23.9051,20.9813,34.3126,51.0379,148.6788,38.2565
73.2364,29.6651,41.2931,65.3074,23.9167,20.9772,34.3101,51.0374,151.9904,38.1627
73.5771,29.5934,41.1714,65.4306,23.9330,20.9801,34.3084,51.0394,152.8527,38.0676
73.9681,29.5311,41.0797,65.4552,23.9495,20.9817,34.2989,51.0599,152.7336,37.9803
74.3716,29.4819,41.0054,65.4598,23.9616,20.9816,34.2774,51.0973,152.1760,37.9089
74.7793,29.4497,40.9410,65.4812,23.9685,20.9793,34.2525,51.0958,151.0469,37.8363
75.2089,29.4291,40.8809,65.5004,23.9725,20.9747,34.2281,51.0882,149.7366,37.7676
75.6701,29.4214,40.8211,65.5065,23.9793,20.9688,34.1961,51.0790,148.4519,37.6904
76.1745,29.4265,40.7682,65.5257,23.9808,20.9630,34.1456,51.0601,147.2195,37.6041
76.6843,29.4349,40.7183,65.5260,23.9757,20.9732,34.0776,50.9910,146.1135,37.5248
77.1702,29.4344,40.6511,65.4872,23.9706,20.9853,33.9949,50.9109,145.1133,37.4414
77.5748,29.4182,40.5648,65.4225,23.9635,20.9945,33.9002,50.8786,144.2219,37.3528
78.0200,29.3886,40.4695,65.3589,23.9629,21.0026,33.7914,50.8885,143.4806,37.2676
78.5211,29.3545,40.3455,65.3158,23.9697,21.0144,33.6740,50.9078,142.9084,37.1883
79.0176,29.3158,40.2031,65.3276,23.9843,21.0274,33.5538,50.9106,142.4241,37.1147
79.5424,29.2677,40.0654,65.3760,24.0076,21.0400,33.4277,50.8754,142.0241,37.0406
80.1325,29.2096,39.9497,65.4535,24.0314,21.0530,33.3039,50.8305,141.7051,36.9822
80.8144,29.1429,39.8313,65.5476,24.0525,21.0678,33.1739,50.7909,141.3557,36.9513
81.5117,29.0811,39.7140,65.6534,24.0711,21.0869,33.0353,50.7578,140.9871,36.9310
82.0034,29.0241,39.5921,65.7264,24.0923,21.1076,32.8920,50.7168,140.5932,36.9085
82.1873,28.9761,39.4752,65.7844,24.1145,21.1238,32.7642,50.6644,140.1587,36.8819
82.2633,28.9301,39.3539,65.8459,24.1312,21.1352,32.6451,50.6174,139.6656,36.8444
82.2896,28.8901,39.2235,65.9416,24.1426,21.1444,32.5268,50.5875,139.1419,36.8118
82.2776,28.8707,39.0894,66.0695,24.1496,21.1519,32.4146,50.5785,138.6115,36.7692
82.2537,28.8711,38.9871,66.2231,24.1540,21.1575,32.3003,50.5906,138.2734,36.7125
82.2108,28.8875,38.9202,66.3679,24.1586,21.1568,32.1743,50.6170,138.0801,36.6543
82.1544,28.9156,38.8562,66.5174,24.1617,21.1554,32.0367,50.6232,137.9693,36.5994
82.1180,28.9500,38.7769,66.6891,24.1602,21.1506,31.8901,50.6113,137.9313,36.5446
82.1414,28.9778,38.6929,66.9033,24.1577,21.1472,31.7282,50.6073,138.0875,36.4913
82.2943,29.0015,38.6143,67.1672,24.1553,21.1467,31.5618,50.6433,138.4535,36.4388
82.5920,29.0274,38.5289,67.4441,24.1510,21.1558,31.4085,50.7081,138.9675,36.3785
33.3777,33.2395,33.3171,33.3565,33.3340,33.3542,33.2951,33.2308,33.3755,33.2189
33.3652,33.1625,33.2945,33.3586,33.3329,33.3822,33.2576,33.1259,33.4121,33.1036
33.3658,33.0939,33.2659,33.3521,33.3258,33.4185,33.2091,33.0196,33.4434,32.9832
33.3710,33.0134,33.2323,33.3439,33.3026,33.4404,33.1715,32.9048,33.4711,32.8552
33.3711,32.9326,33.2079,33.3258,33.2664,33.4673,33.1613,32.7903,33.4890,32.7140
33.3691,32.8571,33.1915,33.2941,33.2260,33.4968,33.1620,32.6852,33.4959,32.5600
33.3642,32.7773,33.1743,33.2601,33.1951,33.5288,33.1633,32.5896,33.4886,32.3925
33.3507,32.6884,33.1636,33.2314,33.1750,33.5721,33.1643,32.5022,33.4567,32.2131
33.3216,32.5960,33.1625,33.2057,33.1593,33.6236,33.1646,32.4200,33.4036,32.0166
33.2775,32.5062,33.1670,33.1893,33.1485,33.6828,33.1716,32.3411,33.3529,31.8044
33.2311,32.4275,33.1744,33.1912,33.1499,33.7586,33.1917,32.2568,33.3147,31.5950
33.1946,32.3683,33.1929,33.2040,33.1751,33.8539,33.2200,32.1836,33.2886,31.4004
33.1661,32.3316,33.2173,33.2171,33.2289,33.9583,33.2701,32.1388,33.2716,31.2138
33.1446,32.3066,33.2630,33.2162,33.2930,34.0648,33.3297,32.1526,33.2658,31.0320
33.1323,32.3070,33.3208,33.2021,33.3572,34.1737,33.3983,32.1957,33.2766,30.8508
33.1390,32.3474,33.3885,33.1870,33.4176,34.2922,33.4830,32.2594,33.3040,30.6670
33.1591,32.3934,33.4616,33.1859,33.4504,34.4122,33.5881,32.3433,33.3471,30.4786
33.1882,32.4322,33.5200,33.2036,33.4547,34.5148,33.6821,32.4365,33.3960,30.2860
33.2292,32.4598,33.5564,33.2105,33.4463,34.5916,33.7668,32.5228,33.4485,30.0911
33.2906,32.4791,33.5629,33.1986,33.4480,34.6531,33.8402,32.5979,33.5010,29.8971
33.3722,32.5075,33.5473,33.1843,33.4699,34.7165,33.9100,32.6652,33.5609,29.7061
33.3795,32.5561,33.5353,33.1711,33.4962,34.7790,34.0036,32.7490,33.6277,29.5222
33.3935,32.6141,33.5420,33.1632,33.5063,34.8480,34.1362,32.8441,33.6914,29.3489
33.3852,32.6739,33.5546,33.1636,33.5156,34.9204,34.2994,32.9478,33.7545,29.1870
33.3652,32.7364,33.5740,33.1781,33.5382,34.9993,34.4680,33.0535,33.8098,29.0349
33.3389,32.8010,33.5886,33.1984,33.5726,35.0781,34.6323,33.1572,33.8584,28.8786
33.3087,32.8775,33.5976,33.1965,33.6183,35.1580,34.7890,33.2656,33.9169,28.7260
33.2687,32.9726,33.6086,33.2040,33.6704,35.2445,34.9412,33.3681,33.9884,28.5860
33.2344,33.0871,33.6268,33.2170,33.7191,35.3326,35.0859,33.4607,34.0707,28.4539
33.2096,33.2208,33.6546,33.2334,33.7615,35.4158,35.2402,33.5424,34.1648,28.3254
33.1915,33.3691,33.6826,33.2458,33.8179,35.4951,35.4139,33.6305,34.2718,28.1939
33.1888,33.5381,33.7054,33.2534,33.8891,35.5781,35.6072,33.7336,34.3823,28.0566
33.2079,33.7212,33.7342,33.2516,33.9687,35.6716,35.8031,33.8490,34.4980,27.9203
33.2327,33.9062,33.7765,33.2474,34.0499,35.7683,35.9931,33.9548,34.5637,27.7882
33.2618,34.0809,33.8276,33.2385,34.1291,35.8671,36.1878,34.0500,34.5483,27.6578
33.2996,34.2393,33.8877,33.2305,34.2103,35.9724,36.3900,34.1398,34.5366,27.5256
33.3447,34.3933,33.9577,33.2247,34.3018,36.0842,36.5994,34.2222,34.5190,27.3928
33.4020,34.5565,34.0468,33.2170,34.4060,36.2063,36.8131,34.2980,34.5051,27.2559
33.4340,34.7312,34.1569,33.2056,34.5298,36.3372,37.0358,34.3781,34.4934,27.1172
33.4420,34.9218,34.2805,33.1902,34.6688,36.4774,37.2442,34.4725,34.4840,26.9839
33.4475,35.1206,34.4103,33.1778,34.8182,36.6334,37.4553,34.5665,34.4712,26.8552
33.4375,35.2971,34.5406,33.1678,34.9717,36.7831,37.6555,34.6515,34.4626,26.7320
33.4326,35.4603,34.6743,33.1681,35.1220,36.9257,37.8485,34.7241,34.4593,26.6085
33.4201,35.6192,34.8093,33.1814,35.2597,37.0668,38.0361,34.7867,34.4725,26.4829
33.4050,35.7756,34.9411,33.2078,35.3788,37.2036,38.2149,34.8292,34.5059,26.3618
33.3842,35.9319,35.0724,33.2463,35.4815,37.3467,38.3721,34.8613,34.5549,26.2480
33.3543,36.1033,35.2165,33.2867,35.5862,37.4951,38.5218,34.9011,34.6128,26.1358
33.3254,36.2936,35.3748,33.3322,35.7019,37.6691,38.6824,34.9564,34.6780,26.0239
33.3186,36.4882,35.5410,33.3764,35.8245,37.8603,38.8487,35.0211,34.7486,25.9110
33.3284,36.6755,35.7069,33.4092,35.9326,38.0703,39.0149,35.1041,34.8146,25.7980
33.3408,36.8609,35.8795,33.4328,36.0278,38.2929,39.1638,35.2074,34.8678,25.6892
33.3557,37.0544,36.0651,33.4587,36.1152,38.5252,39.2901,35.3219,34.9103,25.5877
33.3732,37.2508,36.2634,33.4860,36.1885,38.7638,39.4188,35.4404,34.9380,25.4891
33.3826,37.4574,36.4731,33.4759,36.2596,39.0072,39.5566,35.5700,34.9453,25.3901
33.3907,37.6816,36.7000,33.4668,36.3400,39.2729,39.7036,35.7099,34.9422,25.2929
33.4034,37.9123,36.9614,33.4648,36.4315,39.5643,39.8440,35.8616,34.9311,25.1913
33.4270,38.1467,37.2332,33.4661,36.5208,39.8728,39.9634,36.0246,34.9099,25.0904
33.4495,38.3737,37.4916,33.4723,36.6002,40.1859,40.0812,36.1842,34.8808,24.9943
33.4569,38.5907,37.7271,33.4503,36.6653,40.4829,40.2093,36.3415,34.8519,24.8970
33.4522,38.7836,37.9306,33.4299,36.7162,40.7652,40.3477,36.4915,34.8368,24.7986
33.4311,38.9372,38.0952,33.4027,36.7632,41.0470,40.4921,36.6091,34.8194,24.7058
33.3731,39.0568,38.2621,33.3562,36.8217,41.3329,40.6434,36.6924,34.8166,24.6233
33.2841,39.1641,38.4495,33.2968,36.8986,41.6305,40.8010,36.7582,34.8227,24.5474
33.1866,39.2914,38.6590,33.2391,36.9928,41.9464,40.9651,36.8279,34.8383,24.4728
33.1004,39.4484,38.8897,33.1833,37.1040,42.2859,41.1254,36.9174,34.8643,24.3986
33.0277,39.6250,39.1518,33.1403,37.2314,42.6413,41.1679,37.0230,34.8987,24.3241
32.9666,39.8099,39.4145,33.0969,37.3736,42.9843,41.0432,37.1342,34.9363,24.2475
32.9152,40.0050,39.6695,33.0398,37.5129,43.3126,40.9063,37.2500,34.9650,24.1682
32.8638,40.2044,39.9385,32.9892,37.6262,43.6380,40.7768,37.3683,34.9792,24.0902
32.7992,40.4040,40.2315,32.9488,37.7226,43.9682,40.6638,37.4887,34.9817,24.0177
